Date,Open,High,Low,Close,Volume
28/06/11,368.799988,373.5,364.299988,366.549988,247775
29/06/11,370,371.899994,365.350006,366.850006,537259
30/06/11,370.5,374.950012,369,372.799988,417233
01/07/11,375.899994,375.899994,370.600006,371.700012,142458
04/07/11,371.25,374.350006,367.700012,369.850006,109770
05/07/11,370,380,369.049988,378.350006,498677
06/07/11,379,386.600006,376.25,385.049988,423914
07/07/11,386.899994,389.700012,380.200012,384.25,326365
08/07/11,387,387,378.399994,379.5,129010
11/07/11,380,384.399994,376.5,383.049988,132258
12/07/11,380.299988,385.899994,375,377.549988,251233
13/07/11,378.700012,383.549988,378.549988,380.950012,171173
14/07/11,380,387.850006,378.149994,382.450012,257586
15/07/11,383.100006,385.600006,380.600006,381.600006,99570
18/07/11,384,384.5,377.850006,379.100006,149457
19/07/11,380.049988,387.600006,380.049988,383.5,281667
20/07/11,384.799988,386.350006,381,382.850006,220417
21/07/11,383.850006,383.850006,378,379.850006,91734
22/07/11,382.850006,382.899994,379.100006,382.100006,243322
25/07/11,376.950012,376.950012,372.200012,374.399994,427396
26/07/11,374,376.850006,370,371.299988,144474
27/07/11,370.100006,374.399994,368.350006,371.899994,265949
28/07/11,366.700012,371.899994,361.25,362.600006,223358
29/07/11,360.299988,365.5,353.049988,354.5,562837
01/08/11,360,360,352.700012,354.950012,131250
02/08/11,354.25,361.5,349.200012,350.700012,666454
03/08/11,347.200012,351.75,343.549988,350.850006,298317
04/08/11,351,356.700012,347.25,353.899994,581152
05/08/11,350,355.399994,338,352.299988,511651
08/08/11,349.799988,358,340.100006,352.850006,1168240
09/08/11,342.049988,352.100006,340,350.399994,399908
10/08/11,353.899994,364.950012,351.25,361.899994,350442
11/08/11,358.399994,367,348.950012,354.399994,549627
12/08/11,358,360.549988,351,356,474878
16/08/11,356.049988,362.850006,353.549988,356.549988,469520
17/08/11,357.049988,360.5,352,355.299988,311951
18/08/11,355.100006,355.350006,345,348.350006,328305
19/08/11,332.649994,354.350006,332.600006,351.200012,434639
22/08/11,352.450012,356,347.899994,354.299988,168201
23/08/11,355.950012,355.950012,347.25,348.799988,219924
24/08/11,347.25,358,347.25,350.149994,365833
25/08/11,351.100006,353.350006,340.299988,342.100006,228500
26/08/11,339,343.5,332.5,334.200012,231144
29/08/11,352.399994,352.399994,328,332,632474
30/08/11,334.950012,337,330.299988,334.75,308797
02/09/11,339.899994,339.899994,332.350006,334.950012,224485
05/09/11,331.399994,336.399994,331.049988,332.149994,356279
06/09/11,333,334.5,329.649994,331.649994,471268
07/09/11,333.350006,338.299988,331.850006,337.049988,735211
08/09/11,340,342,335.200012,339.25,404984
09/09/11,340.100006,342.299988,331,332.350006,467686
12/09/11,330,330.399994,324.299988,329.299988,319734
13/09/11,333.700012,333.899994,324.100006,327.049988,335613
14/09/11,330.850006,330.850006,322.5,329.549988,293763
15/09/11,331.100006,333.799988,326.049988,329.450012,392851
16/09/11,330.100006,333,325,328.850006,700773
19/09/11,326.549988,331.049988,326.549988,330,189515
20/09/11,326.299988,336,326.299988,334.5,235972
21/09/11,339,339.700012,334.549988,337.450012,368000
22/09/11,334.549988,336,327,332.299988,445100
23/09/11,330.25,335.700012,321,323.399994,240475
26/09/11,320,325,315.049988,319.100006,162214
27/09/11,323.100006,329.899994,320.5,327.700012,212766
28/09/11,325.299988,329.799988,316.799988,320.549988,169713
29/09/11,316.799988,323.700012,315.700012,319.100006,157546
30/09/11,322.899994,322.899994,313,316.149994,303622
03/10/11,314,315.399994,301,302.75,289577
04/10/11,302.75,304,297,301.600006,442994
05/10/11,301.600006,304.700012,287,295,575362
07/10/11,298.799988,303.850006,295.399994,297.5,180389
10/10/11,315.799988,321.600006,297,308.450012,335634
11/10/11,312,314,308.299988,311.950012,318177
12/10/11,312.5,314.950012,309,314.100006,160913
13/10/11,315,324.600006,312.950012,320,341951
14/10/11,315.549988,322,315,318.100006,100299
17/10/11,318.700012,323,317,318.5,82329
18/10/11,318.399994,322,313.049988,319.600006,167259
19/10/11,321.049988,321.950012,317,319.899994,145721
20/10/11,315,318.850006,314.5,316.149994,97767
21/10/11,317.399994,319.5,307.049988,308.25,193177
24/10/11,310.850006,313.149994,305.200012,310.799988,216515
25/10/11,312.899994,326,308,321.049988,131730
28/10/11,326,341,325,337.5,519625
31/10/11,336.899994,336.899994,330.5,332.799988,128038
01/11/11,328,330.950012,319.75,321.600006,238632
02/11/11,325.350006,331.549988,318.399994,328.100006,231595
03/11/11,329,331.899994,326,328.799988,129072
04/11/11,331.5,334.799988,329,330.799988,156441
08/11/11,331.299988,333.799988,327.200012,329.799988,56038
09/11/11,332.5,334,326.049988,331.850006,541226
11/11/11,322.600006,337.600006,321.100006,331,951614
14/11/11,337.399994,340.5,333,335.700012,370144
15/11/11,333,334.899994,328,330.100006,204465
16/11/11,330.399994,331.600006,325.299988,326.799988,235348
17/11/11,324.149994,334.5,324,329.850006,317332
18/11/11,328.149994,332.700012,323,330,393716
21/11/11,329.700012,333.399994,326.5,330.350006,232476
22/11/11,335,350,327.799988,331.600006,346253
23/11/11,331.450012,333.799988,327,329.600006,435235
24/11/11,329.850006,331.850006,326.549988,330.100006,199256
25/11/11,329.450012,349,328,344.450012,344291
28/11/11,351,359.899994,341.799988,343.549988,495762
29/11/11,344.350006,349.700012,340.350006,342.350006,326765
30/11/11,340.649994,347.649994,338.950012,346.049988,395188
01/12/11,349,355.600006,349,350.850006,451234
02/12/11,349.950012,357.100006,349.950012,352.850006,565354
05/12/11,351,353.950012,348,351.549988,158287
07/12/11,356,360.350006,351.950012,356.5,636346
08/12/11,355.850006,358.600006,350.100006,356.149994,279272
09/12/11,350.5,354,349.600006,351.799988,146178
12/12/11,353,355.899994,344,347.700012,139954
13/12/11,340.299988,345.899994,340.299988,344.899994,260292
14/12/11,344,344.950012,333.299988,335.049988,166737
15/12/11,330,338.299988,322,334.700012,310003
16/12/11,334.100006,334.649994,325.350006,326.649994,162333
19/12/11,327,328,317.950012,325.549988,128175
20/12/11,326.799988,326.799988,313,315,123302
21/12/11,316,319.899994,312.049988,317.799988,115283
22/12/11,318.399994,325.450012,308.799988,320.549988,207933
23/12/11,321.850006,322.25,312.600006,314.049988,139918
26/12/11,317.049988,318.149994,314.049988,316.799988,55984
27/12/11,318.149994,318.25,311,312.649994,87364
28/12/11,311,314.149994,301.5,307.5,237288
29/12/11,306.950012,314,304.5,307.5,180783
30/12/11,308.100006,315.149994,304.75,312.549988,135067
02/01/12,313,313.049988,307.350006,308.850006,51512
03/01/12,309.850006,317.899994,309.100006,316.149994,176437
04/01/12,316.700012,320,313,314.100006,431416
05/01/12,314.049988,317,310.5,311.899994,181950
06/01/12,312.600006,312.600006,308.25,310.450012,166909
07/01/12,null,null,null,null,null
09/01/12,320.350006,323.850006,317.200012,318.649994,471731
10/01/12,320,322,319.350006,320.649994,315935
11/01/12,324.700012,324.700012,312.149994,313.75,337733
12/01/12,313.799988,319.299988,312,315.049988,422239
13/01/12,318.149994,318.200012,313.5,315.399994,295960
16/01/12,313.350006,317.899994,313,314.399994,146515
17/01/12,315.799988,327.200012,314.200012,324.600006,540897
18/01/12,327.950012,330.5,320.5,321.600006,375967
19/01/12,321,328,321,324.200012,333602
20/01/12,325.899994,328.850006,321,324,459618
23/01/12,324,328,322.100006,326,169624
24/01/12,326.649994,333.399994,326.649994,329.700012,260246
25/01/12,332.450012,332.450012,325.200012,326.299988,206499
27/01/12,325.149994,338.700012,325.149994,336.75,335353
30/01/12,336.149994,337.049988,330.100006,334.25,289460
31/01/12,338.950012,344.700012,333.149994,341.350006,387357
01/02/12,348.950012,348.950012,333.950012,346.5,245512
02/02/12,349.899994,351.950012,346,349.049988,406012
03/02/12,352.799988,352.799988,340.049988,345,270774
06/02/12,350,352,346,348.5,349914
07/02/12,353.950012,353.950012,342.049988,344.799988,249646
08/02/12,347.950012,349.100006,343.5,347.049988,254965
09/02/12,347.299988,354.950012,345.25,351.549988,322213
10/02/12,351.100006,362,343.350006,357,1054465
13/02/12,360.549988,367.450012,357.399994,363.450012,689432
14/02/12,365.049988,367.700012,358.299988,360,284488
15/02/12,363.399994,369.450012,361.850006,368.299988,543563
16/02/12,367,371.899994,365.700012,370.049988,363952
17/02/12,372.850006,374.700012,368.200012,371.5,304855
21/02/12,370,374.600006,364.5,366.399994,248109
22/02/12,370.5,371.649994,349.549988,354.399994,248844
23/02/12,354,366,347,353.25,639825
24/02/12,355.049988,364,351,355,224238
27/02/12,359.600006,360,336.75,342.149994,155660
28/02/12,350.450012,351,338.600006,348.899994,149905
29/02/12,351.899994,366,351.899994,362.450012,360535
01/03/12,364.049988,366.350006,355.25,359.5,256087
02/03/12,362.899994,362.899994,354.200012,355.600006,126012
03/03/12,null,null,null,null,null
05/03/12,355.299988,358.700012,352.200012,355.350006,163994
06/03/12,352.299988,360.600006,351.450012,354.399994,267652
07/03/12,354.950012,354.950012,345,346.450012,182735
09/03/12,352.100006,352.100006,347.5,350.950012,200748
12/03/12,352.700012,356.100006,350.100006,354.149994,147334
13/03/12,359.850006,364.899994,354,359.5,241616
14/03/12,362.049988,367,355.600006,357.399994,209602
15/03/12,357,362.75,354.649994,359.200012,188547
16/03/12,362.950012,363,353.200012,355,254459
19/03/12,360.049988,360.049988,351.200012,354.299988,125617
20/03/12,352.299988,356.850006,350.75,354.149994,196487
21/03/12,352.200012,358.950012,352.149994,355.75,131550
22/03/12,355.049988,363.899994,347,349.299988,181129
23/03/12,351.950012,353.149994,345.25,347.149994,139363
26/03/12,347,347,336,339.399994,316748
27/03/12,344.200012,347,339.200012,340.950012,272142
28/03/12,341.5,344.75,336,337.75,276671
29/03/12,337.700012,345.899994,335.100006,341.100006,199359
30/03/12,338,349,338,346.649994,344753
02/04/12,348,349.450012,342.25,343.850006,118806
03/04/12,347.600006,348.700012,344.100006,345.200012,432683
04/04/12,344,353.5,344,350.850006,117820
09/04/12,345,350.799988,339.049988,339.899994,190467
10/04/12,338,343.950012,333.25,335.149994,232627
11/04/12,335.799988,339.299988,329.100006,335.75,102973
12/04/12,336.049988,341.5,336.049988,340.799988,216350
13/04/12,340,346,338,339.399994,158060
16/04/12,344.799988,350.899994,338.149994,348.049988,126607
17/04/12,353.399994,354.700012,348.100006,349.350006,317182
18/04/12,352.149994,353.899994,349.299988,350.600006,305462
19/04/12,351.049988,354.700012,333,351.950012,173414
20/04/12,348.549988,353.399994,340.700012,342.450012,136761
23/04/12,340.700012,348,340.700012,343.200012,82625
24/04/12,352,352,340,340.799988,62418
25/04/12,343,343.899994,336,336.899994,79393
26/04/12,337.149994,339.700012,325,327.100006,455619
27/04/12,330.450012,333,327.299988,332.450012,206399
30/04/12,336,338,332.799988,336.25,143066
02/05/12,337,340.950012,334,337.049988,128961
03/05/12,338.950012,338.950012,330.5,332.149994,122853
04/05/12,332.899994,334.850006,325,331.850006,157236
07/05/12,328.100006,339.850006,322.600006,337.549988,176713
08/05/12,342,342,335.25,336.950012,93981
09/05/12,336.049988,339,335.100006,336.5,62908
10/05/12,337.149994,344.5,336.5,340.5,241206
11/05/12,340.5,345,330.549988,333,198474
14/05/12,333,338.399994,328.200012,330.200012,71778
15/05/12,330,332,321.549988,327.100006,249180
16/05/12,324.049988,327.5,322,325.75,88963
17/05/12,326.149994,329.950012,324.899994,325.399994,135808
18/05/12,325,325,318.5,320,85628
21/05/12,316.149994,322.850006,311.100006,314.850006,326139
22/05/12,317.850006,318.899994,312.049988,313.600006,119506
23/05/12,312.049988,313.5,308,309.799988,79373
24/05/12,310.850006,313.450012,308.799988,309.850006,229912
25/05/12,310,312,309.350006,311.049988,129330
28/05/12,312,325,311,323.149994,165751
29/05/12,325,326.200012,318.049988,318.649994,72153
30/05/12,316.950012,323.649994,314.200012,316.850006,160760
31/05/12,315,315,304.149994,307.850006,390011
01/06/12,307,310.5,306,307.5,149772
04/06/12,309.049988,309.049988,299.299988,299.899994,171376
05/06/12,299,308.25,299,304.700012,299840
06/06/12,305.049988,309.799988,305.049988,309,276607
07/06/12,312.899994,314.5,310.100006,312,236694
08/06/12,312,314.799988,308.399994,311.5,288310
11/06/12,314.75,322,313.100006,317.049988,272516
12/06/12,315.899994,318.950012,314.399994,317,136995
13/06/12,317,318.25,312.5,313,404828
14/06/12,322,322,311.5,312.75,204052
15/06/12,315,315.25,308.049988,309.899994,214525
18/06/12,320,320,304.399994,306.149994,224604
19/06/12,305.950012,308.049988,299.25,302.350006,294654
20/06/12,303,309.5,302.5,307.75,101499
21/06/12,311.299988,311.299988,306.200012,307.950012,140639
22/06/12,307,308,303,306.100006,1049468
25/06/12,306.899994,309.899994,304.5,304.950012,228532
26/06/12,304,307,303.100006,304.649994,219289
27/06/12,305.299988,308.649994,305.149994,305.950012,133185
28/06/12,308.600006,308.649994,303.5,305.799988,281959
29/06/12,308.399994,312.5,307.700012,311,245122
02/07/12,315.850006,317.799988,312,315.5,303743
03/07/12,316,318.799988,315.5,317.200012,291513
04/07/12,319.950012,321.25,315.350006,316.25,157634
05/07/12,315.049988,328.350006,313.049988,324.399994,927968
06/07/12,324,325.5,320.600006,321.700012,169264
09/07/12,323,323,315.200012,318.049988,189333
10/07/12,318.649994,322.299988,318.649994,321.649994,449794
11/07/12,320.899994,323,320,320.149994,98085
12/07/12,319.75,322.399994,318.25,320.799988,211646
13/07/12,323.899994,323.899994,318.950012,320.799988,114288
16/07/12,320.799988,323.850006,318.149994,319.200012,169654
17/07/12,319.899994,321.799988,317.899994,319,428582
18/07/12,320.049988,320.049988,315.149994,318,307561
19/07/12,325,325,317.200012,318,370792
20/07/12,325,325,316.100006,318,260883
23/07/12,314.75,318.350006,312.100006,314.25,132335
24/07/12,314.899994,317.899994,314.450012,316.600006,149720
25/07/12,315.950012,316.649994,310,310.850006,142907
26/07/12,311.049988,312,303,305.450012,331360
27/07/12,307.899994,309.399994,304.600006,305.100006,162531
30/07/12,309.5,310,305.100006,309.200012,322372
31/07/12,308.950012,310,305.5,305.899994,222827
01/08/12,305,311,305,310.649994,301909
02/08/12,307,312.25,307,309.950012,141691
03/08/12,309,311.700012,307.5,308.850006,310822
06/08/12,318,318,310,310.799988,304839
07/08/12,313,313.950012,306.100006,308.700012,1214708
08/08/12,300.549988,304.25,298,299.25,640530
09/08/12,300,304.399994,300,302.649994,418087
10/08/12,302.649994,307,301.700012,306.049988,536686
13/08/12,307.399994,309.5,304.75,308.25,454975
14/08/12,309.049988,311.450012,306.100006,310.450012,326436
16/08/12,312,312.399994,308.899994,310.700012,210830
17/08/12,310,317.399994,309.600006,316.100006,741558
21/08/12,319.25,319.25,309.850006,312.149994,138782
22/08/12,311,313.700012,309.600006,311.049988,288344
23/08/12,312.450012,314,308,310,223936
24/08/12,308,315.25,307,314.299988,241786
27/08/12,314.799988,314.899994,308.149994,309.75,150498
28/08/12,300,308.950012,300,305.200012,171447
29/08/12,302.549988,310.649994,300.149994,305.950012,297204
30/08/12,305.950012,307.5,300.100006,302.299988,216988
31/08/12,302.700012,305.350006,302.5,304.899994,213822
03/09/12,302.549988,305.25,302.549988,304.75,262700
04/09/12,304.850006,307,303.5,304.899994,202299
05/09/12,303.799988,311.600006,303.549988,311,1090645
06/09/12,312.350006,316.450012,312.200012,313.799988,375523
07/09/12,313.049988,319,313.049988,318.5,324027
08/09/12,null,null,null,null,null
10/09/12,318.799988,325.399994,317.850006,322.850006,424593
11/09/12,324.350006,325.200012,320.950012,324.200012,265848
12/09/12,325,330.799988,321.899994,323.700012,807913
13/09/12,323.049988,324.950012,319.25,321.450012,452868
14/09/12,323.049988,325,318.5,319.950012,477728
17/09/12,321.200012,321.899994,316.450012,317.75,212164
18/09/12,317.5,320.450012,313.350006,314.5,328824
20/09/12,304,317.200012,304,315.5,277607
21/09/12,317.950012,325.450012,315.700012,323.649994,420368
24/09/12,323.649994,328.399994,318.100006,320.25,933621
25/09/12,320.950012,324.649994,316.549988,318.25,348937
26/09/12,316.600006,320.75,315.100006,315.700012,224674
27/09/12,317.850006,321.600006,317.25,318.5,484943
28/09/12,315.600006,323.899994,315.600006,320.850006,333313
01/10/12,319.899994,323.649994,319.899994,321,392838
03/10/12,320,330.399994,320,327,903454
04/10/12,328.100006,331.600006,325.100006,326.149994,580913
05/10/12,327.649994,328.600006,320,320.450012,776883
08/10/12,321,322.899994,318.25,319.950012,692955
09/10/12,320,323.399994,317.75,318.25,352770
10/10/12,320.700012,320.700012,315.399994,316,311621
11/10/12,318.100006,324.850006,317.5,323.149994,713520
12/10/12,322.899994,326.899994,321.149994,325.399994,544889
15/10/12,327.950012,328.5,324.200012,324.899994,351946
16/10/12,323.049988,327.5,322,323.899994,404471
17/10/12,325,328.25,323.350006,325.350006,414640
18/10/12,326.049988,331.899994,325.5,326.149994,586817
19/10/12,326.049988,329.350006,325.600006,326.899994,234310
22/10/12,326.850006,330.700012,316.649994,326.799988,388549
23/10/12,328.75,330.700012,324.899994,325.5,288529
25/10/12,328.75,330.299988,322.049988,325.049988,960596
29/10/12,325,326.25,321,321.700012,104324
30/10/12,323.899994,326.5,317.299988,319.299988,474527
31/10/12,320,322,315.350006,316.450012,663642
01/11/12,318,319,315.600006,316.299988,381941
02/11/12,319.899994,319.899994,316.200012,316.75,703734
05/11/12,317.649994,321.450012,317.5,318,581820
06/11/12,318.950012,319.899994,317,319,285616
07/11/12,318,320,317.799988,318.350006,238556
08/11/12,316.049988,319.5,316,318.850006,208418
09/11/12,319.299988,321.200012,318,318.850006,220500
11/11/12,null,null,null,null,null
12/11/12,317.950012,321,316,319.5,141943
15/11/12,320,320,316,316.450012,310995
16/11/12,315.049988,318.950012,314,317.25,635396
19/11/12,317.399994,317.950012,309.100006,312.700012,421172
20/11/12,313.450012,316.600006,311.149994,312.850006,806199
21/11/12,310.049988,313.850006,310.049988,312.549988,334302
22/11/12,312.950012,315,310,311.850006,158202
23/11/12,311.899994,314.799988,311,313.5,147497
26/11/12,313.600006,315.799988,310.5,310.899994,201086
27/11/12,310,313.100006,310,310.350006,524640
29/11/12,309.100006,326.450012,309.100006,325,724780
30/11/12,322,328.450012,322,327.200012,343265
03/12/12,328.5,336.950012,322.950012,334.350006,958066
04/12/12,335,366.700012,335,352.549988,3693639
05/12/12,352.5,357,343.200012,344.950012,803242
06/12/12,346.200012,355,342.799988,350.5,1144856
07/12/12,351,352.950012,345.299988,347.299988,951441
10/12/12,348,353,345.149994,347.399994,953817
11/12/12,346.649994,350.5,336,341,583976
12/12/12,343.049988,347.75,337.350006,339.350006,510619
13/12/12,337,344.399994,331,332.899994,553127
14/12/12,334,341,332.899994,337.149994,296384
17/12/12,338,340.799988,336.299988,338.600006,221059
18/12/12,340,345,338.549988,341.049988,632017
19/12/12,342.600006,351.299988,339.100006,348.299988,624151
20/12/12,349,353.5,346.299988,347.549988,523477
21/12/12,346.5,346.5,340,341.049988,497019
24/12/12,339.950012,343.399994,338.5,339.899994,254567
26/12/12,340,343.5,337.450012,341.850006,270937
27/12/12,342.549988,345.5,338.600006,340.299988,942638
28/12/12,342.899994,350.399994,341.5,349.700012,507736
31/12/12,350.649994,355,349.75,354,679840
01/01/13,353.950012,356.899994,352.549988,355.649994,282306
02/01/13,358.049988,358.399994,350.850006,351.950012,452144
03/01/13,353.25,366.450012,353.100006,365.299988,1207591
04/01/13,366.399994,369.399994,363.049988,364.700012,787146
07/01/13,367.049988,377.899994,364.799988,374.549988,1007168
08/01/13,376.049988,376.850006,368.5,375.899994,1005263
09/01/13,376.700012,381.5,373.649994,374.950012,458687
10/01/13,376.950012,378.299988,366.700012,370.950012,585671
11/01/13,371.049988,374.299988,363.649994,367.100006,673186
14/01/13,367.100006,372,365.100006,370.049988,600141
15/01/13,371.399994,375.75,369.399994,373.549988,601537
16/01/13,375,380.5,371.850006,372.350006,882061
17/01/13,372.649994,376.700012,369.75,371.299988,551332
18/01/13,372.200012,377,365.799988,367.149994,1135952
21/01/13,368.100006,372.700012,365.049988,370.700012,152710
22/01/13,372.049988,374.75,368,370.75,200828
23/01/13,372,372.649994,366,368.950012,798520
24/01/13,367.149994,368.950012,351,355.5,877562
25/01/13,355.350006,368.899994,352.549988,366.100006,196139
28/01/13,367,371,364.649994,367.200012,235668
29/01/13,367.25,369.899994,361,364.549988,236137
30/01/13,366.850006,368.350006,358.950012,360.200012,341774
31/01/13,362.5,364,355.299988,357.850006,522933
01/02/13,357.600006,363.200012,357,361,139653
04/02/13,361,366.649994,358,359.850006,281772
05/02/13,357,360.950012,355.149994,359.799988,233154
06/02/13,360.75,362.399994,348.149994,350.100006,536086
07/02/13,353.549988,364.899994,347,363.399994,634219
08/02/13,360.149994,367.450012,352.25,354.450012,1654676
11/02/13,350,354.049988,343.200012,345.299988,559047
12/02/13,349.899994,349.899994,342,343.700012,559002
13/02/13,344.5,347.299988,338.549988,339.950012,1125838
14/02/13,340.299988,342,333.200012,336.299988,758673
15/02/13,334.25,342,331.100006,339.5,315169
18/02/13,339,342.399994,336.049988,338,209157
19/02/13,339,341.450012,335.5,340.149994,156569
20/02/13,339,342.350006,337.200012,338.299988,142604
21/02/13,338.049988,339.299988,330.5,332,234283
22/02/13,332.049988,333.899994,328.649994,330.5,180419
25/02/13,328.899994,333.75,328.899994,331.399994,120588
26/02/13,330,335.200012,327.200012,332.350006,418248
27/02/13,333.100006,336.600006,331,333.5,298208
28/02/13,334.899994,337.5,325.100006,327.25,490894
01/03/13,329.299988,330.850006,323.700012,324.75,631613
04/03/13,324.299988,325.5,320.450012,323,220910
05/03/13,323,327,320.299988,324.600006,384720
06/03/13,326.200012,332.850006,325.049988,325.700012,363270
07/03/13,325.799988,329.450012,324.25,325.299988,171365
08/03/13,329.600006,331.549988,326,329.850006,181100
11/03/13,330.450012,332.899994,326.049988,327.649994,145663
12/03/13,331,331.049988,323.5,326,218419
13/03/13,322.100006,329.600006,321.700012,327.5,348154
14/03/13,327.049988,329.649994,321.5,324.049988,493116
15/03/13,325.950012,325.950012,319.049988,320.899994,575753
18/03/13,320.600006,324.799988,317.5,320.899994,258392
19/03/13,321.200012,326,319,320.899994,417079
20/03/13,321.049988,321.450012,314,315.75,233713
21/03/13,318.450012,320.799988,310,310.399994,207507
22/03/13,310.350006,321.399994,308.200012,317.5,211703
25/03/13,318.25,323.899994,317.25,321.25,204384
26/03/13,321.25,323,316.399994,322.149994,174954
28/03/13,321.549988,325,319.049988,321.600006,430298
01/04/13,319.100006,324.799988,317.5,323.600006,84359
02/04/13,324,327.5,323.100006,325.700012,742926
03/04/13,325.75,328.399994,319.100006,320.700012,262416
04/04/13,319.100006,319.100006,305.899994,311.350006,519749
05/04/13,310.049988,317.200012,310,311.399994,119953
08/04/13,312,312.899994,308.600006,311.049988,84241
09/04/13,311.149994,317,311.149994,315.450012,209631
10/04/13,317.5,319.649994,312.5,318,167782
11/04/13,318.100006,321.450012,314.049988,316.549988,169393
12/04/13,316.149994,318.850006,313.149994,316.399994,232119
15/04/13,317,318.950012,314.399994,317.850006,71677
16/04/13,315.049988,321.5,315.049988,320.049988,139512
17/04/13,321,324,319.100006,321.25,371035
18/04/13,324,329.799988,321.25,322.850006,243538
22/04/13,325,327,320.25,324.25,84993
23/04/13,327.5,327.5,322,322.75,94912
25/04/13,327,327,322.149994,325.5,420786
26/04/13,326.899994,326.899994,320,320.5,108456
29/04/13,318.200012,323.25,317.200012,320.450012,205081
30/04/13,320,328.5,319,323.850006,413245
02/05/13,325,333.5,325,329.75,430743
03/05/13,331,331.25,324.100006,325.049988,249986
06/05/13,329.399994,331.649994,325.25,330.25,264222
07/05/13,332.700012,333.299988,330.600006,331.100006,75364
08/05/13,331.149994,332.299988,323.700012,325.100006,256761
09/05/13,324,326.5,318.799988,321.299988,523621
10/05/13,322.100006,323.5,320.100006,322.350006,102308
13/05/13,324,324,319,319.399994,62035
14/05/13,319.25,323.950012,319.25,322,89688
15/05/13,324.399994,324.600006,320.100006,322.950012,381646
16/05/13,324,329.850006,323.149994,324.200012,1186009
17/05/13,324.200012,325,321.600006,323,673988
20/05/13,323,325,316.799988,318.049988,352959
21/05/13,318.049988,318.049988,313,314,764929
22/05/13,312.100006,317,310.299988,311,118439
23/05/13,310,311.25,303.100006,307.049988,298122
24/05/13,305,309.5,300.149994,303.899994,734295
27/05/13,305.799988,307.600006,303,306.799988,214020
28/05/13,301.5,307.450012,298.25,304.950012,713766
29/05/13,308.899994,308.899994,300.149994,301.799988,324840
30/05/13,301.799988,304.5,299.600006,301.899994,1592870
31/05/13,304,304.149994,299.5,301.700012,214109
03/06/13,300,303.75,299.700012,300.950012,680799
04/06/13,300.950012,305.350006,300.899994,302.299988,128909
05/06/13,302.299988,305.299988,300.100006,304.549988,149302
06/06/13,303,307.899994,302,305.399994,327054
07/06/13,305.200012,311.700012,305.200012,307.200012,489608
10/06/13,299,310.5,299,305.200012,377165
11/06/13,304.950012,304.950012,299.899994,300.600006,648491
12/06/13,300.350006,304.25,299.549988,302,565998
13/06/13,301.100006,301.700012,295,296.200012,394776
14/06/13,295.600006,304,295,302.149994,201773
17/06/13,303.200012,305,299.600006,301,416657
18/06/13,299.5,303.700012,299.100006,300.100006,186486
19/06/13,300,301.899994,299.049988,299.450012,231553
20/06/13,302.700012,302.700012,293,296.25,674359
21/06/13,296.25,296.399994,284,287.899994,317551
24/06/13,286.700012,286.75,272.700012,274.450012,331036
25/06/13,279,279,260.25,270.149994,580954
26/06/13,279.899994,279.899994,271.25,272.899994,408196
27/06/13,274.200012,276.649994,268.950012,270.049988,306785
28/06/13,274.450012,286,269.049988,281.549988,187363
01/07/13,282.149994,290.600006,280.149994,287.200012,114696
02/07/13,290,290,281.549988,282.700012,88607
03/07/13,282.700012,283.850006,275.649994,277.200012,89447
04/07/13,277,281.899994,270.399994,271.950012,152958
05/07/13,273.5,282.200012,272.25,276.200012,365345
08/07/13,275.049988,278,265.200012,275.899994,257303
09/07/13,279.700012,284.899994,277.549988,283.950012,175967
10/07/13,288,288,283.75,286.25,246903
11/07/13,288.049988,292.75,283.350006,284.649994,207543
12/07/13,285.299988,287.950012,282.049988,286.149994,167194
15/07/13,284,289,283,287.25,108787
16/07/13,285,287.899994,283,283.950012,151165
17/07/13,283.200012,287.850006,282.100006,283.600006,149850
18/07/13,285,286.799988,282.049988,283.950012,144758
19/07/13,287.799988,287.799988,283,284.700012,133916
22/07/13,285.899994,286.75,282.5,283.399994,99631
23/07/13,284,287,284,285.899994,85134
24/07/13,282,285.549988,281.850006,282.200012,102106
25/07/13,282,284.450012,272.5,274.200012,587746
26/07/13,271.149994,276.799988,270.200012,271.700012,182917
29/07/13,274.899994,274.899994,267.149994,268.950012,683749
30/07/13,269.700012,273.5,263.5,266.399994,423980
31/07/13,259,263.75,256.200012,258.299988,910267
01/08/13,256.5,260.850006,253.050003,256.399994,365844
02/08/13,257,272,253.399994,263.299988,620360
05/08/13,264.799988,269.899994,251.699997,259.600006,360238
06/08/13,251.600006,257.549988,251.100006,251.949997,388018
07/08/13,251,253.25,247.199997,248.850006,456254
08/08/13,247.5,257.700012,247.449997,255,392408
12/08/13,249.5,250.25,245.199997,246.949997,189762
13/08/13,245.25,248,244.5,246.699997,188808
14/08/13,249.800003,258.899994,247.5,256.899994,230901
16/08/13,254.100006,257.600006,248,249.100006,337457
19/08/13,249.949997,249.949997,238,244.149994,197423
20/08/13,242,248.949997,241.199997,247.600006,123321
21/08/13,246,253,243,244.100006,223237
22/08/13,245.5,249.800003,240.5,247.699997,93544
23/08/13,248.300003,252,243.350006,245.5,172208
26/08/13,246,252.699997,244.300003,250.149994,119431
27/08/13,249.699997,251.949997,246.75,247.050003,153089
28/08/13,247,248.300003,242.75,247.300003,110761
29/08/13,246.600006,252,244.199997,248.550003,355661
30/08/13,250.100006,253.5,246.399994,247.649994,194862
