Open,High,Low,Close,Volume
196.875,207.475006,196.100006,204.949997,398066
203.5,209.5,203.5,207.75,161188
205.5,217,205.5,210.875,255690
212.25,214.949997,210,212.524994,126948
210,212.5,206.5,209.949997,252076
200.050003,206,190.524994,202.925003,160410
201.5,207.449997,201,204.574997,62046
204.574997,213,200,211.550003,409062
211,228.449997,210.625,221.824997,545180
222,224,212.850006,221.899994,135708
221.5,227.475006,218,220.024994,84328
222.199997,223.5,212.5,214.600006,36026
214.600006,223,214.600006,221.350006,66724
221.25,231.25,221.125,225.875,288612
215.550003,240.75,206.125,235.625,491834
null,null,null,null,null
242.225006,242.225006,227.175003,228.425003,57582
226.050003,235.475006,221,222.324997,81836
227.875,230.899994,224.774994,226.625,70368
227.625,228.875,223.574997,224.699997,27214
226.050003,228.25,225.050003,226.550003,23042
226.050003,232.800003,226,231.399994,154412
232.5,236.300003,230,230.050003,37360
229.5,232.5,228.100006,230.550003,96296
228.800003,232.5,226,228.274994,129658
232.5,237,221.5,223.975006,40464
222.5,230,217.5,220.600006,56738
219.5,222.5,215.050003,215.975006,18548
216.25,219.475006,205.050003,211.550003,126782
210.5,222.5,210.5,218.850006,54280
221,228.75,219,225.125,54826
227.949997,232.5,225.550003,230.074997,59276
228.074997,232.5,227.5,228.074997,19976
228.524994,231,227.524994,230.5,26558
231,244.699997,230.5,237.324997,124838
239.949997,239.949997,235,236.600006,19616
236.5,244.475006,236.5,237.975006,52570
239.949997,250.949997,239.074997,245,290246
247.449997,255.5,246,247.574997,296162
248.050003,248.050003,238.600006,244.225006,42694
246.449997,252.5,245.5,247.975006,64086
255.5,255.5,249.25,253.225006,716542
255,257,248.5,250,49276
250.5,257.450012,249.774994,255.875,88074
259,261.975006,252,254.125,120096
256,259.899994,252.024994,253,54952
256.25,263,253,256.399994,124516
257.850006,263.924988,255.975006,256.549988,65380
256.049988,263.850006,256.049988,262.299988,57016
257.5,264.850006,257,262.575012,45816
265,274.975006,264,272.725006,134796
275,276,266.575012,271.5,72750
274.25,274.25,265.75,267.850006,47192
268.024994,273.5,266.600006,267.575012,31330
271.975006,274.25,267.649994,270.225006,35626
272.899994,277.5,267,272.299988,124580
271,272.450012,267.5,268.475006,29842
271.274994,273.950012,262.700012,264.075012,34872
262.049988,268,261.524994,267.075012,114286
261.549988,268.975006,261.100006,263.200012,130124
265,267.350006,260.5,261.125,20150
258.5,260.975006,255.625,258,18344
260,263,257.149994,258.575012,31466
258.524994,263,256,260.575012,20762
258,262,253,255.074997,34612
253.524994,260.5,252.600006,254.050003,15176
254,258.25,252.5,255.024994,12988
252.774994,259.450012,252.774994,256.024994,11506
257.5,257.5,250.274994,252.225006,26894
255,257.899994,252.5,253.125,24092
255.024994,270,254.774994,268.475006,120144
267.399994,278.950012,262,270.125,66126
270.024994,274,264.024994,266.850006,25798
260,263.975006,249.024994,256.950012,66428
261.450012,274,255.5,259.125,63960
252.5,261.75,252.350006,260.274994,56324
261,268.424988,260.024994,265.5,50732
267.5,267.5,262.5,264.149994,174034
264.149994,264.149994,260.125,263,43420
267.399994,274,264.25,269.424988,45050
269,270.5,264.75,267.200012,35330
267.200012,271.5,260.149994,261.5,11254
260.075012,269.25,260.075012,263.424988,23700
263.549988,270.424988,256.049988,265.024994,40468
266,270.450012,263.549988,267.049988,36764
263.950012,268,261.049988,265.625,20002
266.625,270,266.625,268.600006,16532
267.5,267.5,260.5,261.774994,61066
263.25,267.5,243.800003,252.399994,64852
250.5,261.5,250.5,261.024994,31024
262.5,280.5,259.950012,269,29566
265.649994,284,265.649994,281.274994,71132
283.350006,288.75,275,277.649994,59412
282.5,283,273.524994,282.225006,256672
286.950012,292.200012,277.549988,280.875,54354
282.450012,290.850006,279,279.524994,59884
275.049988,278.375,271.5,276.975006,102768
275.5,282.399994,275.5,277.450012,52166
278.5,282.5,278,281.649994,36728
280.774994,284.600006,279,281.149994,30224
281.524994,283,276.625,277.825012,45204
276.100006,279.375,271.950012,276,451156
278.825012,278.825012,272.5,275.049988,180486
275,279.450012,269.100006,276.774994,116616
279,279.799988,276.850006,278.600006,16862
278.600006,280.5,276.850006,279.725006,17446
277,293.75,277,290.225006,414612
293.350006,295,287.5,291.299988,176238
291,294,286.174988,292.825012,9858
290,297.350006,290,290.950012,12832
291,292.950012,278.5,280.875,21072
286,290.850006,278,285.174988,248924
285.174988,287,277.5,279.700012,16672
279.5,282.475006,272.5,274.549988,42672
272,285,272,279.075012,292148
282.225006,284.475006,278.600006,280.649994,17002
277.950012,284.899994,277.950012,282.649994,13198
283,289.5,282.25,283.950012,19198
285,286.5,280,285.049988,12688
287.25,290,282.5,287.674988,15914
293.950012,294.024994,284,284.975006,23096
287.5,287.899994,282,283.325012,11532
285,287,283.5,285.725006,7098
289,289,286,288.125,12274
290.5,290.5,285,286.075012,19984
289,289,285,286.524994,11034
285,299.850006,285,291.899994,91066
296.950012,297,290.825012,295.475006,23910
295.475006,295.475006,287.575012,289.450012,37736
292.350006,294.5,286.600006,287.174988,97292
287.5,296.25,282.399994,284.600006,13350
292.424988,292.424988,277.5,279.125,11798
275.799988,283.5,275.774994,278.924988,24080
278.125,279.700012,275,277.524994,14458
281.899994,281.899994,275.174988,278.700012,13328
276,287,273.100006,283.625,67038
292.450012,293.600006,267,278.575012,75580
277.049988,283,268.774994,270.674988,79070
270.25,281.5,268.5,279.049988,32544
281,282.475006,275.600006,280.049988,43390
276.75,283,276.5,276.524994,86112
278.975006,280.975006,275.5,279.674988,53466
275.975006,278.850006,273.649994,274.950012,53980
275,278.5,270.049988,272.549988,47566
272.549988,277.5,267,272.424988,102956
270,272.524994,262.549988,266.725006,81214
266.725006,269.399994,257.024994,265.274994,213172
262.5,279.899994,262.5,275.625,134978
275.5,284.024994,275.5,279.924988,55558
284,284,269.5,271.549988,55742
272.375,275.5,267.549988,272.450012,234824
278.700012,294.975006,272.5,278.024994,194416
280,280,274.024994,274.950012,85454
274.950012,277.5,269.049988,270.174988,46158
267.5,279.450012,265.024994,273.825012,318824
277,277,266,268.600006,30052
271.075012,275.799988,270,273.274994,35798
273.274994,274,268.625,272.549988,108632
277,277,268.299988,269.549988,20884
275.5,277.5,267,268.975006,66294
269.549988,271.975006,267.5,268.399994,48784
268.5,271.5,265.5,267.5,20158
266.600006,270,266.600006,267.899994,13300
267.024994,270.975006,264.950012,269.125,53440
266.5,276.875,262.5,262.600006,2555544
276.174988,279.899994,268.600006,270.399994,51956
267.5,286.274994,267.5,280.774994,2513058
284.924988,293.700012,284,291.075012,301622
292.350006,293.5,281.450012,284.075012,138020
289.5,292,282,285.674988,51844
286.325012,302.350006,282.799988,286.850006,146100
291,291,282.25,287.299988,53374
287.024994,287.5,281.024994,282.475006,24208
283.024994,287.424988,281.549988,282.875,24874
286,289,283,284.875,38350
284,286.674988,276.5,278.024994,23618
278,282,273.799988,274.875,462168
275,282.25,275,278.200012,663332
280,288.174988,277.5,283.200012,81652
280.5,286.5,280.5,285.5,876076
287.5,301.149994,284.100006,296.825012,1592782
296.5,302.950012,292.5,298.975006,218624
299.5,301.5,290,291.600006,33414
290.100006,295,284.024994,286.325012,43720
294,294,285,288.075012,36826
289,292.950012,282.5,286.424988,24306
287.375,302,280.549988,287.575012,175832
290,290,278.600006,281.875,137584
286,289.200012,277,279.75,119664
281,283.424988,275.25,277.225006,70264
277,283.5,276.049988,277.350006,36876
277.600006,280,275.5,277.700012,41130
275.524994,292,275.524994,280.024994,117412
282.5,284.450012,280,281.875,27942
282.5,286,280,283.524994,22814
286,286,278.25,279.424988,57808
278.024994,280.75,271,272.125,149882
275.899994,277.5,272.5,276.149994,236990
277.450012,284,269.450012,280.674988,80960
284,284,270.5,276.475006,102864
276,280.5,272.5,277.825012,44360
275.5,283,275.5,281,47258
280.5,285,278,282.875,259190
280,284,277.049988,279.975006,21060
284.950012,285,277,277.950012,21432
277.950012,284,272.799988,276.649994,61434
277,279.5,275.024994,276.875,49948
278,283.5,273.5,279.850006,48672
284,285,279.024994,282.625,95814
284,284.875,275.5,280.524994,39228
278.125,284.5,274,275.625,75220
277.600006,290.5,275.549988,280.450012,66926
283,283,271,274.225006,31048
275.024994,284.950012,275.024994,281.149994,60324
275.149994,284,275.149994,280.524994,86034
277.5,284,277.5,280,33504
280,283.850006,277.225006,281.125,23368
284.5,284.5,272.149994,280.024994,60184
275.049988,279.975006,273.549988,274.950012,28770
272,281.5,272,278.700012,29780
270.100006,281,268.299988,280.5,19394
280.524994,297.350006,280,292.825012,134424
292.25,295,278.200012,282.299988,92222
327,327,278.075012,285.149994,39320
285,289,282.125,287.350006,16554
283.5,289.475006,282.5,283.575012,30386
286.5,286.5,280.075012,280.674988,30880
274.049988,282.5,273,282.325012,47616
285,285,278.5,280.5,7274
279.149994,284.25,279,283.725006,25246
284.5,284.5,279.5,282.100006,19294
280,283.950012,280,282.725006,9772
281,288.924988,277.75,284.524994,29244
285.950012,286,283.5,285.075012,10946
287.5,289.475006,284.25,287.850006,9810
286.149994,289,284.700012,285.200012,112206
286,286.5,283.125,285.125,12836
285,287.5,285,285.850006,113752
286,288.850006,285,285.75,8910
285.75,287.725006,284.5,284.975006,6576
283.25,287.399994,283.225006,285.924988,7144
289.975006,290.5,283.924988,289.125,8764
288.049988,290.600006,288.049988,289.575012,29292
290.5,294.799988,289,291.100006,11588
290,293,286.5,288.799988,10952
287.600006,294.475006,287.600006,292.875,86806
292.5,295.5,290,293.875,67450
292.5,309,287.575012,291.125,147006
286.825012,302.975006,286.825012,298.674988,103992
299.975006,300,292.700012,293.5,25712
295,295.975006,289.075012,290.950012,18706
295,295,289.5,291.774994,30868
295,298.100006,290.075012,292.399994,22126
294,302.399994,288.524994,298.75,196084
299.450012,312.475006,297.600006,308.149994,120836
304.899994,304.899994,288,290.700012,92610
289.975006,294.5,285.125,291.075012,92254
287.075012,296,287.075012,295.274994,24904
292.524994,298.475006,290.600006,296.174988,295336
295.174988,297.5,295,295,60490
294.5,294.5,289,290.475006,13230
288.5,292.5,282,291.950012,18922
289,294.5,289,293.375,8346
293,300,292,298.524994,19120
301,304.475006,296.049988,299.475006,13802
303.450012,303.450012,292.5,293.875,10642
292.5,299.5,291.200012,292.924988,31264
298.5,298.5,279.549988,281.625,43408
285,285,272.649994,273.524994,45180
273.524994,277.5,273,274.899994,295232
284.399994,284.399994,270,274.424988,81508
279.424988,284.5,275.125,278.600006,49916
284,285,278.200012,282.649994,14122
284.950012,284.950012,280,280.524994,3494
280,282.399994,274.549988,275.774994,59296
276,278.475006,266.5,273.774994,116774
277.5,277.524994,268.049988,274.700012,54148
280,280,271.649994,272.950012,7228
274.75,277.475006,270.174988,274.049988,26562
270.174988,282.399994,270.174988,274.174988,12738
275,280,268,269.774994,190466
277.475006,277.475006,262.549988,264.524994,51220
271.950012,271.950012,260.549988,266.549988,40154
265.075012,268.5,251.125,254.050003,95906
255,261.5,255,257.399994,13626
257.5,262.5,255.5,257.850006,19686
258,264.375,258,261.975006,12044
262,263.950012,257.075012,259.225006,9938
256.450012,259.825012,255.725006,256.325012,12382
257.5,258.475006,251,256.924988,18420
256.5,261,252.5,254.5,15198
252.5,257.399994,251,255.024994,39052
259.375,265,256.25,260.475006,22870
260.049988,263,256.700012,257.799988,44164
260.424988,261,257.350006,259.899994,14478
261.049988,263.5,255.5,259.875,33672
261,261.875,255.75,259.850006,159716
261.375,261.375,256.625,260,58068
257.524994,269.149994,255,262.674988,38280
262.5,268,257.5,260.424988,55744
260.524994,279.5,259,276.125,42628
284.25,293.899994,271.274994,288.475006,133278
295,313.5,285.575012,293.475006,512678
293,299.5,277.600006,290.225006,153034
288.325012,294.424988,285.325012,286.725006,66466
286.725006,290,276.049988,280.375,35748
283.475006,287,281.5,284.774994,13776
288.950012,291.350006,282.75,285.924988,64652
283.975006,290,281.5,285.100006,14638
284,288,281.049988,286.524994,43748
282.5,297.5,280.125,293.774994,73188
293,294.950012,287.549988,289.799988,17464
286,297,286,295.274994,58860
290.399994,297.5,288.024994,294.225006,104048
289.674988,297.5,289.674988,291.850006,19270
300,300,287.549988,292.25,10930
296.424988,299.5,293.024994,296.924988,72348
298.450012,299,292.5,294.299988,44018
295.549988,300.825012,293.049988,297.75,42534
300,300,293.5,298.674988,7086
295.5,301.975006,294.975006,298.549988,28092
299.5,303,293.125,300.25,163468
295.049988,301.5,295.049988,300.049988,9328
296.5,300.975006,291.549988,298.399994,10784
300.5,300.5,291.549988,293,16212
300,305,291.975006,303.075012,126020
302.5,308.5,299.774994,306.399994,35470
313.950012,316.350006,302.575012,304.674988,25174
305.975006,307.5,302.475006,306.75,12988
306.975006,309.850006,301.25,307.024994,78290
302.049988,309.950012,297.700012,298.75,12974
302.475006,311.5,297.524994,307.225006,26686
307.225006,310.950012,301.825012,310.149994,12548
310,315,310,314.100006,35502
313,320,310.524994,316.424988,48036
316.424988,319,312.5,312.549988,25632
314.975006,315,310.5,311.875,3606
307.524994,315.475006,307.5,309.924988,13104
311.5,320,305.024994,318,160742
315,319.899994,307.5,312.274994,21468
310,312.424988,306,307,5050
309,312,304.5,306.549988,10342
305,305,290.049988,292.700012,153212
294.75,336,292.5,309.674988,488004
311.75,315,303.075012,306.524994,113934
306.450012,307,297.649994,300.600006,28766
305,305,293.75,295.075012,109076
294.5,294.5,289.5,291.424988,42204
296,299.899994,293,296,15390
297.5,301.75,296,298.100006,39882
304,304,293.024994,294.625,15328
297.450012,301,292.649994,295.049988,76716
293.5,298.75,292,297.325012,68532
317.450012,328.5,300.950012,306.450012,73904
311,316.975006,307.774994,315.100006,84478
314,330,305.625,327.225006,343294
327,328.549988,319.024994,322.25,57258
322.25,334,310.700012,313.575012,49420
314.5,322.5,310.5,311.225006,19912
315,315.975006,306.100006,307.325012,11862
307,307.350006,301.75,305.225006,70052
303.25,312,302.5,304.549988,20148
307,314.5,301.649994,307.375,17476
312,316.950012,305.049988,313.899994,44330
311,314.149994,310.325012,312.924988,27470
312.924988,321.850006,312.5,319.625,49620
319,319.975006,315,315.024994,6294
316,318.725006,310.549988,312.850006,9562
313,317.475006,312.5,315.024994,1963062
315,320.5,313.350006,318.825012,143574
321,326.049988,318.5,322.975006,758276
323.5,326.399994,317.549988,324.975006,36042
327.5,336,322.5,332.5,86972
332.5,336.5,323.549988,327.350006,202796
328.5,334,326,328.174988,17894
329,334.899994,326.25,332.875,38530
332.5,337.200012,331.674988,334.950012,170110
335,335,327.5,332.274994,68932
331.049988,339,329.875,330.350006,255596
335,340,331.225006,337.350006,394268
340,343.5,332.5,332.649994,333756
336.975006,336.975006,330,332.649994,9908
330.649994,333.475006,328.024994,329.225006,61728
328.024994,342,320.25,328.299988,42734
323,333,323,329.899994,23078
326,328.5,325,327.274994,33518
323.049988,331.924988,323.049988,327.149994,42704
330.625,335.225006,319.5,322.200012,223004
322.024994,326.25,316.524994,323.024994,41942
324,327.475006,315,324.924988,25902
319.5,324.725006,316,320.075012,37638
315,321.899994,306.100006,315.700012,30704
310.5,314.350006,305,311.100006,39990
307,311,302,308.524994,19472
308.5,318.5,308.5,314.649994,27906
311,317.25,305.700012,309.524994,274688
310,313,309,310.5,69660
311,312.5,306.575012,310.25,281576
312.5,312.5,306.975006,308.524994,5896
306.475006,311.5,299.524994,302.899994,57312
298,309.5,285,302.200012,21912
300,308,293.25,303.475006,20390
300.75,304.049988,296.075012,299.649994,55208
299.875,300,292.475006,295.024994,25034
297.350006,297.450012,291.799988,292.524994,57844
291.075012,295.5,290,293.575012,7354
294,297.475006,291.274994,294.899994,106580
290,302.5,290,299.899994,71164
303.450012,307.424988,297.024994,299.725006,182510
297.024994,301.25,291.674988,293.125,98940
293.5,300.5,290,295.125,138246
294.399994,325,292.5,305.024994,57814
310,315,300,304.149994,17148
307.950012,308,301.5,304.524994,9304
295.825012,303.75,295.549988,299.174988,5532
299.5,305.700012,299,301.899994,39934
301.149994,303.450012,298.75,299.575012,21180
300,300.024994,296.549988,299.450012,34206
299.975006,301.475006,298.75,299.850006,22400
296.024994,299.924988,293.625,294.575012,45490
291.25,298.225006,291.25,294.375,19448
294.399994,298.5,293.549988,294.225006,54404
293.625,294.950012,291.5,291.725006,5004
287.524994,293,284,287.799988,21494
287.5,289.475006,274,277.75,64006
278,280,273.024994,274.100006,57870
274,277.075012,270.075012,272.674988,5998
269,275.024994,265.5,273.75,16744
268.524994,274.399994,267.524994,269.524994,20940
279.5,279.5,263.299988,265.475006,164510
268.200012,274.450012,263.549988,264.924988,43510
269.875,273.5,264.625,270.850006,85708
272.5,285.799988,272.450012,275.225006,35506
275.825012,277.725006,272.5,274.575012,7010
275.5,281.950012,274,275.674988,14522
277.975006,282.5,277.5,280,48946
283.5,284.950012,277.149994,283.875,121848
287,287,281.149994,284.424988,18756
288,290.424988,284.5,288.924988,8266
285,288.475006,283.125,285.674988,9028
287.5,295,278.200012,288.575012,182300
285.25,293.200012,285.25,289.975006,90080
292.5,292.5,286.524994,289.5,12312
289.5,293.200012,284,284.225006,5286
285,287.5,278.475006,284.774994,4998
292.5,293,281.174988,288,47000
292,292.5,286.049988,289.475006,86808
289.950012,299.149994,284,288.950012,59714
286,289.950012,285.174988,286.75,36780
286.975006,290.5,281.625,286.625,102600
288.950012,290,285.875,288.625,8424
291,291.875,286.674988,288.674988,83938
284.100006,290.575012,278.049988,280.674988,88780
283.5,283.5,273.200012,278.024994,244938
281.225006,291.950012,280.049988,283.975006,78218
284,285.299988,277.649994,280.024994,64786
283.5,290,273.524994,287.625,52938
282.5,290,281.549988,287.924988,34150
283.5,287.424988,280.450012,285.75,18300
287.5,287.5,281.5,284.700012,7370
285.5,286.475006,277.25,280.024994,58004
277.5,286.475006,274.299988,282.174988,24554
281.975006,281.975006,274.024994,275.625,5474
279,279,273.625,276.375,62322
271.600006,285,271.600006,284.174988,16990
